,BAMLHYH0A0HYM2TRIV,^BSESN,China_EQ,ISF.L,ESS,^GSPC,GOLD.AX
2018-03-15,1253.72,33685.539063,3291.112061,704.056335,194.684097,2747.330078,15.93
2018-03-16,1254.03,33176.0,3269.88208,706.749756,196.262756,2752.01001,15.955
2018-03-19,1252.3,32923.121094,3279.251953,694.779419,194.909622,2712.919922,16.086
2018-03-20,1251.89,32996.761719,3290.639893,696.475342,192.871857,2716.939941,16.146
2018-03-21,1252.37,33136.179688,3280.951904,694.779419,190.721313,2711.929932,16.134001
2018-03-22,1250.69,33006.269531,3263.47998,687.098389,188.151932,2643.689941,16.23
2018-03-23,1249.38,32596.539063,3152.760986,683.407471,184.583817,2588.26001,16.406
2018-03-26,1249.59,33066.410156,3133.721924,680.115784,187.370667,2658.550049,16.5
2018-03-27,1250.95,33174.390625,3166.648926,691.48761,188.433807,2612.620117,16.541
2018-03-28,1249.83,32968.679688,3122.290039,696.375671,194.555588,2605.0,16.466999
2018-04-03,1249.79,33370.628906,3136.633057,694.580078,194.937134,2614.449951,16.450001
2018-04-04,1249.92,33019.070313,3131.111084,695.078735,196.731415,2644.689941,16.365
2018-04-09,1256.04,33788.539063,3138.293945,711.438171,195.976364,2613.159912,16.372
2018-04-10,1259.65,33880.25,3190.322021,718.9198,196.439117,2656.870117,16.285
2018-04-11,1260.63,33940.441406,3208.082031,717.722595,195.838379,2642.189941,16.368
2018-04-12,1262.65,34101.128906,3180.157959,717.722595,195.067078,2663.98999,16.475
2018-04-13,1264.99,34192.648438,3159.052002,718.720093,197.283539,2656.300049,16.261999
2018-04-16,1266.82,34305.429688,3110.648926,711.73761,196.845108,2677.840088,16.389999
2018-04-17,1269.03,34395.058594,3066.797119,714.829712,199.881653,2706.389893,16.9
2018-04-18,1269.54,34331.679688,3091.398926,723.608032,199.150894,2708.639893,16.344999
2018-04-19,1264.76,34427.289063,3117.375977,725.802673,195.050842,2693.129883,16.365999
2018-04-20,1263.49,34415.578125,3071.542969,729.692993,194.360764,2670.139893,16.464001
2018-04-23,1261.37,34450.769531,3068.011963,733.483704,192.680038,2670.290039,16.447001
2018-04-24,1258.9,34616.640625,3128.927002,736.177063,192.931763,2634.560059,16.488001
2018-04-26,1258.02,34713.601563,3075.030029,735.778015,193.053558,2666.939941,16.530001
2018-04-27,1258.76,34969.699219,3082.231934,744.556152,195.822113,2669.909912,16.518
2018-05-02,1258.61,35176.421875,3081.177002,747.548706,195.0914,2635.669922,16.493999
2018-05-03,1257.43,35103.140625,3100.858887,744.057434,193.581268,2629.72998,16.440001
2018-05-04,1258.13,34915.378906,3091.032959,750.242249,195.805878,2663.419922,16.452999
2018-05-08,1259.37,35216.320313,3161.498047,749.94281,196.041351,2671.919922,16.506001
2018-05-09,1259.86,35319.351563,3159.149902,760.018005,198.022385,2697.790039,16.65
2018-05-10,1261.1,35246.269531,3174.413086,766.302185,198.030487,2723.070068,16.646
2018-05-11,1261.62,35535.789063,3163.262939,768.596802,196.828888,2727.719971,16.535999
2018-05-14,1262.44,35556.710938,3174.031982,766.801086,196.528503,2730.129883,16.537001
2018-05-15,1260.13,35543.941406,3192.11792,768.0979,189.805954,2711.449951,16.502001
2018-05-16,1259.42,35387.878906,3169.564941,769.693909,186.842514,2722.459961,16.368
2018-05-17,1259.52,35149.121094,3154.282959,775.778992,184.626053,2720.129883,16.198
2018-05-18,1259.02,34848.300781,3193.302979,774.881104,185.819519,2712.969971,16.209999
2018-05-21,1259.28,34616.128906,3213.840088,782.761536,188.994034,2733.01001,16.181
2018-05-22,1259.88,34651.238281,3214.350098,784.55719,188.831665,2724.439941,16.062
2018-05-23,1258.68,34344.910156,3168.964111,775.878723,191.673294,2733.290039,16.179001
2018-05-24,1259.3,34663.109375,3154.650879,768.696411,189.294434,2727.76001,16.167999
2018-05-25,1258.79,34924.871094,3141.302979,770.192627,190.146942,2721.330078,16.275999
2018-05-29,1256.44,34949.238281,3120.460938,760.616333,190.309311,2689.860107,16.288
2018-05-30,1257.74,34906.109375,3041.443115,766.501953,195.911407,2724.01001,16.41
2018-05-31,1258.81,35322.378906,3095.474121,764.406982,194.06842,2705.27002,16.281
2018-06-01,1259.86,35227.261719,3075.136963,767.998047,193.638123,2734.620117,16.283001
2018-06-04,1261.47,35011.890625,3091.190918,772.287598,196.390472,2746.870117,16.02
2018-06-05,1262.54,34903.210938,3114.206055,766.601746,195.602875,2748.800049,16.0
2018-06-06,1263.55,35178.878906,3115.179932,769.594177,196.975037,2772.350098,16.006001
2018-06-07,1265.27,35463.078125,3109.499023,768.596802,195.448654,2770.370117,16.016001
2018-06-08,1265.04,35443.671875,3067.147949,767.399719,195.659729,2779.030029,16.077999
2018-06-12,1267.75,35692.519531,3079.802002,769.494568,193.743698,2786.850098,16.094
2018-06-13,1268.9,35739.160156,3049.797119,769.394653,189.164566,2775.629883,16.167999
2018-06-14,1270.38,35599.820313,3044.159912,766.595581,190.658417,2782.48999,16.254999
2018-06-15,1270.51,35622.140625,3021.900879,753.526123,190.382385,2779.659912,16.392
2018-06-19,1269.337,35286.738281,2907.822021,750.533203,188.782959,2762.590088,16.424
2018-06-20,1270.68,35547.328125,2915.730957,753.426453,189.594864,2767.320068,16.278
2018-06-21,1269.79,35432.390625,2875.810059,746.143738,190.479813,2749.76001,16.229
2018-06-22,1269.77,35689.601563,2889.76001,758.913513,191.104965,2754.879883,16.214001
2018-06-25,1268.27,35470.351563,2859.335938,741.255005,190.341812,2717.070068,16.129
2018-06-26,1267.39,35490.039063,2844.508057,744.647095,190.479813,2723.060059,16.106001
2018-06-27,1266.12,35217.109375,2813.177979,752.528687,189.196976,2699.629883,16.091999
2018-06-28,1261.92,35037.640625,2786.896973,752.927673,192.814484,2716.310059,16.106001
2018-06-29,1262.93,35423.480469,2847.417969,754.82312,195.662659,2718.370117,16.004999
2018-07-02,1259.32,35264.410156,2775.556885,746.143738,193.330109,2726.709961,15.995
2018-07-03,1260.97,35378.601563,2786.887939,750.433472,193.330109,2713.219971,15.906
2018-07-05,1261.99,35574.550781,2733.88208,751.630798,195.359848,2736.610107,16.08
2018-07-06,1263.04,35657.859375,2747.229004,752.82782,196.440155,2759.820068,15.998
2018-07-09,1266.25,35934.71875,2815.110107,759.81134,195.34343,2784.169922,15.95
2018-07-10,1268.21,36239.621094,2827.625,759.81134,196.931198,2793.840088,15.915
2018-07-11,1266.87,36265.929688,2777.770996,750.732849,198.55986,2774.02002,15.954
2018-07-12,1268.76,36548.410156,2837.658936,756.020386,198.625336,2798.290039,15.914
2018-07-13,1269.6,36541.628906,2831.184082,757.017944,196.112762,2801.310059,15.874
2018-07-16,1269.82,36323.769531,2814.041992,750.333923,193.264633,2798.429932,15.821
2018-07-17,1270.11,36519.960938,2798.125977,753.925354,190.481964,2809.550049,15.783
2018-07-18,1270.68,36373.441406,2787.25708,758.913513,189.532547,2815.620117,15.725
2018-07-19,1270.42,36351.230469,2772.544922,759.212891,190.318283,2804.48999,15.605
2018-07-20,1270.86,36496.371094,2829.270996,758.414795,187.707443,2801.830078,15.678
2018-07-23,1271.6,36718.601563,2859.541992,756.219971,187.952988,2806.97998,15.666
2018-07-24,1272.85,36825.101563,2905.562012,761.906494,188.010284,2820.399902,15.636
2018-07-25,1273.18,36858.230469,2903.646973,756.319641,190.481964,2846.070068,15.669
2018-07-26,1274.58,36984.640625,2882.225098,756.618958,191.103958,2837.439941,15.623
2018-07-27,1275.22,37336.851563,2873.593994,760.908813,190.932068,2818.820068,15.66
2018-07-30,1275.9,37494.398438,2869.050049,760.908813,191.349503,2802.600098,15.595
2018-07-31,1277.27,37606.578125,2876.400879,765.897217,196.792068,2816.290039,15.537
2018-08-01,1277.58,37521.621094,2824.533936,756.319641,197.152222,2813.360107,15.572
2018-08-02,1278.13,37165.160156,2768.023926,749.236328,191.660492,2827.219971,15.62
2018-08-03,1279.6,37556.160156,2740.443115,757.417114,198.396194,2840.350098,15.496
2018-08-06,1280.74,37691.890625,2705.156982,757.417114,198.690842,2850.399902,15.522
2018-08-07,1282.76,37665.800781,2779.374023,763.103699,199.132767,2858.449951,15.458
2018-08-08,1282.52,37887.558594,2744.070068,768.59082,195.809967,2857.699951,15.424
2018-08-09,1282.77,38024.371094,2794.38208,768.191711,196.047272,2853.580078,15.42
2018-08-10,1280.86,37869.230469,2795.310059,761.008728,193.657471,2833.280029,15.565
2018-08-13,1280.32,37644.898438,2785.87207,759.013245,193.256409,2821.929932,15.674
2018-08-14,1280.64,37852.0,2780.965088,755.521362,193.804825,2839.959961,15.53
2018-08-16,1280.71,37663.558594,2705.191895,751.8302,197.234009,2840.689941,15.295
2018-08-17,1281.05,37947.878906,2668.966064,752.82782,199.157349,2850.129883,15.278
2018-08-20,1282.32,38278.75,2698.466064,755.521362,198.879059,2857.050049,15.333
2018-08-21,1283.45,38285.75,2733.825928,753.127197,197.430466,2862.959961,15.328
2018-08-23,1285.1,38336.761719,2724.624023,753.626038,198.199768,2856.97998,15.418
2018-08-24,1285.65,38251.800781,2729.430908,754.922913,199.812088,2874.689941,15.422
2018-08-28,1287.13,38896.628906,2777.980957,758.315002,201.980927,2897.52002,15.58
2018-08-29,1287.36,38722.929688,2769.294922,753.027466,202.390137,2914.040039,15.558
2018-08-30,1286.85,38690.101563,2737.737061,748.138977,200.753265,2901.129883,15.586
2018-08-31,1286.52,38645.070313,2725.25,740.057983,201.563507,2901.52002,15.685
2018-09-04,1286.85,38157.921875,2750.580078,742.55188,199.607468,2896.719971,15.664
2018-09-05,1285.74,38018.308594,2704.336914,735.169495,200.655075,2888.600098,15.702
2018-09-06,1285.57,38242.808594,2691.593018,729.283081,201.588089,2878.050049,15.75
2018-09-07,1284.81,38389.820313,2702.301025,725.093018,201.448944,2871.679932,15.84
2018-09-10,1286.1,37922.171875,2669.485107,725.990967,204.035172,2877.129883,15.81
2018-09-11,1286.77,37413.128906,2664.800049,725.292847,204.804504,2887.889893,15.849
2018-09-12,1288.58,37717.960938,2656.110107,728.884094,202.971237,2888.919922,15.888
2018-09-14,1290.88,38090.640625,2681.643066,719.295715,201.588089,2904.97998,15.8
2018-09-17,1291.42,37585.511719,2651.789063,718.996399,201.538971,2888.800049,15.771
2018-09-18,1292.25,37290.671875,2699.949951,719.195862,200.851501,2904.310059,15.7
2018-09-19,1291.76,37121.21875,2730.850098,721.889893,199.615677,2907.949951,15.699
2018-09-21,1291.74,36841.601563,2797.485107,737.754517,202.349197,2929.669922,15.658
2018-09-25,1291.1,36652.058594,2781.138916,739.351013,198.993637,2915.560059,15.658
2018-09-26,1292.05,36542.269531,2806.812988,740.648071,196.5056,2905.969971,15.624
2018-09-27,1293.03,36324.171875,2791.774902,743.242371,199.516205,2914.0,15.557
2018-09-28,1293.54,36227.140625,2821.350098,740.049683,203.491882,2913.97998,15.482
2018-10-08,1288.53,34474.378906,2716.51001,713.508545,204.580612,2884.429932,15.984
2018-10-09,1284.55,34299.46875,2721.012939,714.306824,206.494202,2880.340088,15.87
2018-10-10,1279.93,34760.890625,2725.836914,705.027527,203.640305,2785.679932,15.786
2018-10-11,1280.01,34001.148438,2583.458008,692.65509,197.701645,2728.370117,15.926
2018-10-12,1282.09,34733.578125,2606.913086,690.859131,196.819061,2767.129883,16.177
2018-10-15,1283.24,34865.101563,2568.0979,693.952209,198.452209,2750.790039,16.226
2018-10-16,1285.46,35162.480469,2546.330078,697.344788,201.842194,2809.919922,16.232
2018-10-17,1284.73,34779.578125,2561.614014,697.045227,200.26683,2809.209961,16.146
2018-10-19,1281.1,34315.628906,2550.465088,696.646301,202.609299,2767.780029,16.289
2018-10-22,1281.09,34134.378906,2654.875977,696.147278,199.986374,2755.879883,16.298
2018-10-23,1276.83,33847.230469,2594.825928,687.267151,201.537033,2740.689941,16.358999
2018-10-24,1277.61,34033.960938,2603.294922,687.965454,207.706711,2656.100098,16.378
2018-10-25,1275.05,33690.089844,2603.800049,691.557617,209.842987,2705.570068,16.496
2018-10-26,1271.82,33349.308594,2598.846924,685.571167,204.481628,2658.689941,16.544001
2018-10-29,1272.37,34067.398438,2542.103027,694.251648,211.608109,2641.25,16.4
2018-10-30,1269.41,33891.128906,2568.048096,694.949951,210.857513,2682.629883,16.337999
2018-10-31,1272.8,34442.050781,2602.782959,704.628418,206.848862,2711.73999,16.198
2018-11-01,1273.61,34431.96875,2606.237061,702.832458,208.391281,2740.370117,16.115
2018-11-02,1274.9,35011.648438,2676.476074,700.437805,204.456924,2723.060059,16.177999
2018-11-05,1275.62,34950.921875,2665.430908,701.834717,205.8591,2738.310059,16.183001
2018-11-06,1277.07,34991.910156,2659.355957,696.446777,206.23848,2755.449951,16.084
2018-11-07,1280.7,35237.679688,2641.342041,703.530823,210.329651,2813.889893,16.0
2018-11-09,1276.2,35158.550781,2598.87207,702.832458,209.447067,2781.01001,15.864
2018-11-12,1276.89,34812.988281,2630.52002,698.442322,210.082169,2726.219971,15.787
2018-11-13,1270.93,35144.488281,2654.879883,697.344788,210.511093,2722.179932,15.76
2018-11-14,1266.64,35141.988281,2632.24292,695.648499,208.844955,2701.580078,15.689
2018-11-15,1261.25,35260.539063,2668.169922,697.843689,206.799362,2730.199951,15.75
2018-11-16,1259.72,35457.160156,2679.110107,694.949951,210.882217,2736.27002,15.77
2018-11-19,1258.17,35774.878906,2703.511963,694.451111,212.647369,2690.72998,15.736
2018-11-20,1254.2,35474.511719,2645.85498,688.564392,213.100967,2641.889893,15.864
2018-11-21,1257.77,35199.800781,2651.504883,698.841248,213.414459,2649.929932,15.932
2018-11-26,1257.7,35354.078125,2575.810059,698.342468,211.50087,2673.449951,16.028
2018-11-27,1255.35,35513.140625,2574.678955,696.546448,213.068054,2682.169922,15.953
2018-11-28,1259.5,35716.949219,2601.737061,695.548645,214.651718,2743.790039,15.844
2018-11-29,1261.15,36170.410156,2567.443115,698.741516,213.909348,2737.800049,15.79
2018-11-30,1261.25,36194.300781,2588.187988,692.65509,216.524078,2760.169922,15.795
2018-12-03,1267.3,36241.0,2654.798096,701.036499,216.74675,2790.370117,15.684
2018-12-04,1265.0,36134.308594,2665.958008,697.544189,214.115555,2700.060059,15.81
2018-12-06,1257.01,35312.128906,2605.180908,665.715271,219.138748,2695.949951,16.187
2018-12-07,1259.74,35673.25,2605.887939,672.400391,217.472626,2633.080078,16.173
2018-12-10,1256.73,34959.71875,2584.582031,667.9104,216.598312,2637.719971,16.327
2018-12-11,1259.03,35150.011719,2594.087891,676.391357,217.167435,2636.780029,16.323999
2018-12-12,1262.46,35779.070313,2602.153076,683.076538,212.903046,2651.070068,16.277
2018-12-13,1263.06,35929.640625,2634.049072,677.645508,215.880707,2650.540039,16.24
2018-12-14,1260.79,35962.929688,2593.740967,674.252747,216.334366,2599.949951,16.271999
2018-12-17,1257.69,36270.070313,2597.974121,666.469482,209.727509,2545.939941,16.257
2018-12-18,1252.81,36347.078125,2576.649902,659.983459,212.878311,2546.159912,16.365
2018-12-19,1248.99,36484.328125,2549.562988,666.369629,210.824539,2506.959961,16.403999
2018-12-20,1235.21,36431.671875,2536.268066,661.380432,210.651291,2467.419922,16.548
2018-12-21,1230.73,35742.070313,2516.250977,660.681885,207.648972,2416.620117,16.700001
2018-12-24,1227.89,35470.148438,2527.00708,658.586304,197.66861,2351.100098,16.868
2018-12-27,1227.13,35807.28125,2483.085938,650.204346,202.667053,2488.830078,16.929001
2018-12-28,1231.56,36076.71875,2493.895996,664.872925,202.955719,2485.73999,17.086
2019-01-02,1234.57,35891.519531,2465.291016,663.974854,196.631012,2510.030029,17.235001
2019-01-03,1236.01,35513.710938,2464.363037,659.584106,197.669907,2447.889893,17.482
2019-01-04,1249.58,35695.101563,2514.86792,673.155029,198.052185,2531.939941,17.378
2019-01-07,1259.24,35850.160156,2533.089111,671.259277,198.875046,2549.689941,17.030001
2019-01-08,1265.77,35980.929688,2526.461914,676.04895,203.845001,2574.409912,16.958
2019-01-09,1272.28,36212.910156,2544.344971,681.137939,203.670441,2584.959961,16.902
2019-01-10,1271.92,36106.5,2535.099121,684.53064,206.679077,2596.639893,17.0
2019-01-11,1273.11,36009.839844,2553.831055,682.135742,207.302399,2596.26001,16.867001
2019-01-14,1270.99,35853.558594,2535.764893,675.450195,206.853638,2582.610107,16.92
2019-01-15,1273.16,36318.328125,2570.344971,679.940552,209.936996,2610.300049,16.875
2019-01-16,1277.07,36321.289063,2570.422119,676.946899,213.311279,2616.100098,16.872
2019-01-17,1277.84,36374.078125,2559.636963,674.452271,214.574554,2635.959961,17.027
2019-01-18,1281.96,36386.609375,2596.006104,687.125183,216.028961,2670.709961,16.92
2019-01-22,1279.59,36444.640625,2579.704102,680.938416,217.142624,2632.899902,16.868999
2019-01-23,1279.26,36108.46875,2581.003906,674.85144,217.583176,2638.699951,16.954
2019-01-24,1278.61,36195.101563,2591.694092,672.356873,217.416931,2642.330078,16.996
2019-01-25,1281.78,36025.539063,2601.7229,671.558472,218.430908,2664.76001,17.01
2019-01-29,1281.64,35592.5,2594.253906,673.454468,223.49231,2640.0,17.141001
2019-01-30,1284.64,35591.25,2575.575928,684.92981,225.237656,2681.050049,17.214001
2019-01-31,1290.27,36256.691406,2584.572021,687.324768,225.395554,2704.100098,17.117001
2019-02-01,1291.82,36469.429688,2618.231934,692.114441,224.473022,2706.530029,17.15
2019-02-11,1294.84,36395.03125,2653.895996,703.190613,231.595596,2709.800049,17.412001
2019-02-12,1298.91,36153.621094,2671.894043,703.090881,229.866852,2744.72998,17.457001
2019-02-14,1299.49,35876.21875,2719.699951,711.37323,230.922379,2745.72998,17.309999
2019-02-15,1301.76,35808.949219,2682.38501,715.065247,231.728577,2775.600098,17.454
2019-02-19,1303.05,35352.609375,2755.645996,709.477112,232.908707,2779.76001,17.532
2019-02-20,1304.94,35756.261719,2761.218994,714.765747,230.041443,2784.699951,17.646999
2019-02-21,1305.15,35898.351563,2751.801025,710.973755,232.717575,2774.879883,17.67
2019-02-22,1306.31,35871.480469,2804.226074,711.872131,233.931,2792.669922,17.614
2019-02-25,1308.58,36213.378906,2961.282959,712.371033,232.202332,2796.110107,17.542
2019-02-26,1309.74,35973.710938,2941.516113,708.578979,232.742538,2793.899902,17.5
2019-02-27,1311.22,35905.429688,2953.823975,704.188416,232.576309,2792.379883,17.408001
2019-02-28,1312.05,35867.441406,2940.954102,701.993164,232.576309,2784.48999,17.393999
2019-03-01,1312.64,36063.808594,2994.004883,704.487854,231.952957,2803.689941,17.423
2019-03-05,1312.17,36442.539063,3054.24707,712.171265,233.822922,2789.649902,17.148001
2019-03-06,1310.8,36636.101563,3102.099121,713.668091,233.84787,2771.449951,17.235001
2019-03-07,1308.56,36725.421875,3106.417969,711.173584,234.612473,2748.929932,17.18
